num_of_innings,total_runs,opponent_runs,game_id,game_date,game_location,game_attendance,is_top,team,season,opponent_innings_played,opponent,full_game_runs,opponent_full_game_runs,average_fgr,average_fgr_allowed,win_percentage,is_sec_matchup,sec_win_percentage,sec_average_fgr,sec_average_fgr_allowed,lag_average_fgr,lag_average_fgr_allowed,lag_win_percentage,lag_sec_win_percentage,lag_sec_average_fgr,lag_sec_average_fgr_allowed,game_count,is_power_5,most_recent_era,days_since_era_update,ly_era,conference
7,13,6,919714,2012-04-27,"Fayetteville, Ark.",683,1,Alabama,2012,7,Arkansas,13,6,9.74,2.66,0.92,1,0.92,9.74,2.66,9.67,2.59,0.91,0.91,9.67,2.59,48,1,3.36,26,4.77,SEC
7,6,13,919714,2012-04-27,"Fayetteville, Ark.",683,0,Arkansas,2012,7,Alabama,6,13,5.15,4.51,0.52,1,0.52,5.15,4.51,5.13,4.31,0.53,0.53,5.13,4.31,44,0,1.79,26,1.69,SEC
7,1,5,919728,2012-04-27,"Knoxville, Tenn.",1773,1,Ole Miss,2012,6,Tennessee,1,5.833333333333333,4.66,6.82,0.33,1,0.33,4.66,6.82,4.75,6.85,0.34,0.34,4.75,6.85,45,1,1.78,26,1.86,SEC
6,5,1,919728,2012-04-27,"Knoxville, Tenn.",1773,0,Tennessee,2012,7,Ole Miss,5.833333333333333,1,6.2,1.72,0.82,1,0.82,6.2,1.72,6.21,1.73,0.82,0.82,6.21,1.73,51,1,5.14,26,4.64,SEC
7,0,5,920028,2012-04-28,"Gainesville, Fla.",1092,1,Kentucky,2012,6,Florida,0,5.833333333333333,4.07,4.59,0.48,1,0.48,4.07,4.59,4.15,4.56,0.49,0.49,4.15,4.56,52,1,0.97,27,2.16,SEC
6,5,0,920028,2012-04-28,"Gainesville, Fla.",1092,0,Florida,2012,7,Kentucky,5.833333333333333,0,7.87,1.44,0.86,1,0.86,7.87,1.44,7.91,1.47,0.86,0.86,7.91,1.47,50,1,3.43,27,2.41,SEC
7,3,2,919987,2012-04-28,"Columbia, SC",739,1,Auburn,2012,7,South Carolina,3,2,4.83,2.76,0.61,1,0.61,4.83,2.76,4.87,2.78,0.6,0.6,4.87,2.78,49,1,3.56,27,3.31,SEC
7,2,3,919987,2012-04-28,"Columbia, SC",739,0,South Carolina,2012,7,Auburn,2,3,5.77,5.98,0.43,1,0.43,5.77,5.98,5.86,6.05,0.44,0.44,5.86,6.05,46,1,1.63,27,2.48,SEC
7,1,8,919981,2012-04-28,"Fayetteville, Ark.",1094,1,Alabama,2012,6,Arkansas,1,9.333333333333334,9.57,2.79,0.9,1,0.9,9.57,2.79,9.74,2.66,0.92,0.92,9.74,2.66,49,1,3.36,27,4.77,SEC
6,8,1,919981,2012-04-28,"Fayetteville, Ark.",1094,0,Arkansas,2012,7,Alabama,9.333333333333334,1,5.24,4.43,0.53,1,0.53,5.24,4.43,5.15,4.51,0.52,0.52,5.15,4.51,45,0,1.79,27,1.69,SEC
7,6,1,920017,2012-04-28,"Baton Rouge, La.",1750,1,Georgia,2012,7,LSU,6,1,6.51,2.24,0.76,1,0.76,6.51,2.24,6.52,2.27,0.76,0.76,6.52,2.27,50,1,1.36,27,2.21,SEC
7,1,6,920017,2012-04-28,"Baton Rouge, La.",1750,0,LSU,2012,7,Georgia,1,6,4.51,2.5,0.65,1,0.65,4.51,2.5,4.58,2.43,0.66,0.66,4.58,2.43,51,1,1.57,27,2.19,SEC
5,0,9,920039,2012-04-28,"Knoxville, Tenn.",1762,1,Ole Miss,2012,4,Tennessee,0,15.75,4.56,7.02,0.33,1,0.33,4.56,7.02,4.66,6.82,0.33,0.33,4.66,6.82,46,1,1.78,27,1.86,SEC
4,9,0,920039,2012-04-28,"Knoxville, Tenn.",1762,0,Tennessee,2012,5,Ole Miss,15.75,0,6.38,1.69,0.83,1,0.83,6.38,1.69,6.2,1.72,0.82,0.82,6.2,1.72,52,1,5.14,27,4.64,SEC
6,6,2,920250,2012-04-28,"Starkville, Miss.",356,0,Mississippi St.,2012,7,Tennessee Tech,7,2,5.58,3.9,0.61,1,0.61,5.58,3.9,5.55,3.94,0.6,0.6,5.55,3.94,49,0,2.85,27,3.15,OVC
6,5,1,920394,2012-04-28,"Starkville, Miss.",356,0,Mississippi St.,2012,7,Tennessee Tech,5.833333333333333,1,5.59,3.84,0.62,1,0.62,5.59,3.84,5.58,3.9,0.61,0.61,5.58,3.9,50,0,2.85,27,3.15,OVC
7,4,1,920522,2012-04-29,"Columbia, SC",921,1,Auburn,2012,7,South Carolina,4,1,4.81,2.73,0.62,1,0.62,4.81,2.73,4.83,2.76,0.61,0.61,4.83,2.76,50,1,3.56,28,3.31,SEC
7,1,4,920522,2012-04-29,"Columbia, SC",921,0,South Carolina,2012,7,Auburn,1,4,5.67,5.94,0.43,1,0.43,5.67,5.94,5.77,5.98,0.43,0.43,5.77,5.98,47,1,1.63,28,2.48,SEC
7,5,1,920577,2012-04-29,"Gainesville, Fla.",1058,1,Kentucky,2012,7,Florida,5,1,4.08,4.52,0.49,1,0.49,4.08,4.52,4.07,4.59,0.48,0.48,4.07,4.59,53,1,0.97,28,2.16,SEC
7,1,5,920577,2012-04-29,"Gainesville, Fla.",1058,0,Florida,2012,7,Kentucky,1,5,7.73,1.51,0.84,1,0.84,7.73,1.51,7.87,1.44,0.86,0.86,7.87,1.44,51,1,3.43,28,2.41,SEC
7,0,1,920559,2012-04-29,"Baton Rouge, La.",1315,1,Georgia,2012,6,LSU,0,1.1666666666666667,6.38,2.22,0.75,1,0.75,6.38,2.22,6.51,2.24,0.76,0.76,6.51,2.24,51,1,1.36,28,2.21,SEC
6,1,0,920559,2012-04-29,"Baton Rouge, La.",1315,0,LSU,2012,7,Georgia,1.1666666666666667,0,4.45,2.45,0.65,1,0.65,4.45,2.45,4.51,2.5,0.65,0.65,4.51,2.5,52,1,1.57,28,2.19,SEC
7,5,1,920518,2012-04-29,"Fayetteville, Ark.",844,1,Alabama,2012,7,Arkansas,5,1,9.47,2.76,0.9,1,0.9,9.47,2.76,9.57,2.79,0.9,0.9,9.57,2.79,50,1,3.36,28,4.77,SEC
7,1,5,920518,2012-04-29,"Fayetteville, Ark.",844,0,Arkansas,2012,7,Alabama,1,5,5.15,4.44,0.52,1,0.52,5.15,4.44,5.24,4.43,0.53,0.53,5.24,4.43,46,0,1.79,28,1.69,SEC
7,1,2,920587,2012-04-29,"Knoxville, Tenn.",1843,1,Ole Miss,2012,6,Tennessee,1,2.3333333333333335,4.49,6.92,0.32,1,0.32,4.49,6.92,4.56,7.02,0.33,0.33,4.56,7.02,47,1,1.78,28,1.86,SEC
6,2,1,920587,2012-04-29,"Knoxville, Tenn.",1843,0,Tennessee,2012,7,Ole Miss,2.3333333333333335,1,6.31,1.67,0.83,1,0.83,6.31,1.67,6.38,1.69,0.83,0.83,6.38,1.69,53,1,5.14,28,4.64,SEC
4,9,0,920989,2012-05-01,"Oxford, Miss.",83,0,Ole Miss,2012,5,Ark.-Pine Bluff,15.75,0,4.72,6.77,0.33,1,0.33,4.72,6.77,4.49,6.92,0.32,0.32,4.49,6.92,48,0,8.25,2,8.51,SWAC
6,8,1,921025,2012-05-02,"Knoxville, Tenn.",1511,0,Tennessee,2012,7,Louisville,9.333333333333334,1,6.36,1.66,0.83,1,0.83,6.36,1.66,6.31,1.67,0.83,0.83,6.31,1.67,54,0,1.2,3,2.59,AAC
7,4,0,921012,2012-05-02,"Springfield, Mo.",195,1,Arkansas,2012,7,Missouri St.,4,0,5.13,4.35,0.53,1,0.53,5.13,4.35,5.15,4.44,0.52,0.52,5.15,4.44,47,0,2.48,3,3.01,MVC
8,3,4,921166,2012-05-04,"Lexington, Ky.",922,1,LSU,2012,8,Kentucky,2.625,3.5,4.41,2.47,0.64,1,0.64,4.41,2.47,4.45,2.45,0.65,0.65,4.45,2.45,53,1,3.08,5,2.41,SEC
8,4,3,921166,2012-05-04,"Lexington, Ky.",922,0,Kentucky,2012,8,LSU,3.5,2.625,4.07,4.48,0.5,1,0.5,4.07,4.48,4.08,4.52,0.49,0.49,4.08,4.52,54,1,1.62,5,2.21,SEC
7,0,1,921174,2012-05-04,"Oxford, Miss.",204,1,South Carolina,2012,6,Ole Miss,0,1.1666666666666667,5.55,5.84,0.42,1,0.42,5.55,5.84,5.67,5.94,0.43,0.43,5.67,5.94,48,1,5.08,5,4.64,SEC
6,1,0,921174,2012-05-04,"Oxford, Miss.",204,0,Ole Miss,2012,7,South Carolina,1.1666666666666667,0,4.65,6.63,0.35,1,0.35,4.65,6.63,4.72,6.77,0.33,0.33,4.72,6.77,49,1,4.45,5,3.31,SEC
7,4,1,921159,2012-05-04,"TUSCALOOSA, Ala.",3248,1,Florida,2012,7,Alabama,4,1,7.66,1.5,0.85,1,0.85,7.66,1.5,7.73,1.51,0.84,0.84,7.73,1.51,52,0,2.15,5,1.69,SEC
7,1,4,921159,2012-05-04,"TUSCALOOSA, Ala.",3248,0,Alabama,2012,7,Florida,1,4,9.31,2.78,0.88,1,0.88,9.31,2.78,9.47,2.76,0.9,0.9,9.47,2.76,51,1,1.15,5,2.16,SEC
7,3,1,921169,2012-05-04,"Auburn, Ala.",508,1,Mississippi St.,2012,7,Auburn,3,1,5.54,3.79,0.63,1,0.63,5.54,3.79,5.59,3.84,0.62,0.62,5.59,3.84,51,1,1.94,5,2.48,SEC
7,1,3,921169,2012-05-04,"Auburn, Ala.",508,0,Auburn,2012,7,Mississippi St.,1,3,4.74,2.73,0.61,1,0.61,4.74,2.73,4.81,2.73,0.62,0.62,4.81,2.73,51,1,2.89,5,4.9,SEC
7,1,2,921364,2012-05-05,"Lexington, Ky.",1151,1,LSU,2012,6,Kentucky,1,2.3333333333333335,4.35,2.47,0.63,1,0.63,4.35,2.47,4.41,2.47,0.64,0.64,4.41,2.47,54,1,3.08,6,2.41,SEC
6,2,1,921364,2012-05-05,"Lexington, Ky.",1151,0,Kentucky,2012,7,LSU,2.3333333333333335,1,4.04,4.42,0.51,1,0.51,4.04,4.42,4.07,4.48,0.5,0.5,4.07,4.48,55,1,1.62,6,2.21,SEC
7,1,4,921370,2012-05-05,"Auburn, Ala.",565,1,Mississippi St.,2012,6,Auburn,1,4.666666666666667,5.45,3.81,0.62,1,0.62,5.45,3.81,5.54,3.79,0.63,0.63,5.54,3.79,52,1,1.94,6,2.48,SEC
6,4,1,921370,2012-05-05,"Auburn, Ala.",565,0,Auburn,2012,7,Mississippi St.,4.666666666666667,1,4.74,2.7,0.62,1,0.62,4.74,2.7,4.74,2.73,0.61,0.61,4.74,2.73,52,1,2.89,6,4.9,SEC
6,1,9,921356,2012-05-05,"TUSCALOOSA, Ala.",3640,1,Florida,2012,6,Alabama,1.1666666666666667,10.5,7.54,1.67,0.83,1,0.83,7.54,1.67,7.66,1.5,0.85,0.85,7.66,1.5,53,0,2.15,6,1.69,SEC
6,9,1,921356,2012-05-05,"TUSCALOOSA, Ala.",3640,0,Alabama,2012,6,Florida,10.5,1.1666666666666667,9.33,2.75,0.88,1,0.88,9.33,2.75,9.31,2.78,0.88,0.88,9.31,2.78,52,1,1.15,6,2.16,SEC
7,3,6,921384,2012-05-05,"Oxford, Miss.",289,1,South Carolina,2012,6,Ole Miss,3,7,5.5,5.86,0.41,1,0.41,5.5,5.86,5.55,5.84,0.42,0.42,5.55,5.84,49,1,5.08,6,4.64,SEC
6,6,3,921384,2012-05-05,"Oxford, Miss.",289,0,Ole Miss,2012,7,South Carolina,7,3,4.7,6.56,0.36,1,0.36,4.7,6.56,4.65,6.63,0.35,0.35,4.65,6.63,50,1,4.45,6,3.31,SEC
7,2,3,921485,2012-05-05,"Athens, Ga.",0,1,Arkansas,2012,7,Georgia,2,3,5.06,4.32,0.52,1,0.52,5.06,4.32,5.13,4.35,0.53,0.53,5.13,4.35,48,1,1.79,6,2.19,SEC
7,3,2,921485,2012-05-05,"Athens, Ga.",0,0,Georgia,2012,7,Arkansas,3,2,6.32,2.22,0.75,1,0.75,6.32,2.22,6.38,2.22,0.75,0.75,6.38,2.22,52,1,3.62,6,4.77,SEC
7,2,1,921604,2012-05-05,"Athens, Ga.",1335,1,Arkansas,2012,7,Georgia,2,1,5,4.25,0.53,1,0.53,5,4.25,5.06,4.32,0.52,0.52,5.06,4.32,49,1,1.79,6,2.19,SEC
7,1,2,921604,2012-05-05,"Athens, Ga.",1335,0,Georgia,2012,7,Arkansas,1,2,6.22,2.21,0.74,1,0.74,6.22,2.21,6.32,2.22,0.75,0.75,6.32,2.22,53,1,3.62,6,4.77,SEC
7,1,7,921678,2012-05-06,"Athens, Ga.",1404,1,Arkansas,2012,6,Georgia,1,8.166666666666666,4.92,4.33,0.52,1,0.52,4.92,4.33,5,4.25,0.53,0.53,5,4.25,50,1,1.79,7,2.19,SEC
6,7,1,921678,2012-05-06,"Athens, Ga.",1404,0,Georgia,2012,7,Arkansas,8.166666666666666,1,6.25,2.19,0.74,1,0.74,6.25,2.19,6.22,2.21,0.74,0.74,6.22,2.21,54,1,3.62,7,4.77,SEC
7,0,1,921699,2012-05-06,"Lexington, Ky.",1554,1,LSU,2012,6,Kentucky,0,1.1666666666666667,4.27,2.45,0.62,1,0.62,4.27,2.45,4.35,2.47,0.63,0.63,4.35,2.47,55,1,3.08,7,2.41,SEC
6,1,0,921699,2012-05-06,"Lexington, Ky.",1554,0,Kentucky,2012,7,LSU,1.1666666666666667,0,3.99,4.34,0.52,1,0.52,3.99,4.34,4.04,4.42,0.51,0.51,4.04,4.42,56,1,1.62,7,2.21,SEC
7,3,5,921693,2012-05-06,"TUSCALOOSA, Ala.",3659,1,Florida,2012,6,Alabama,3,5.833333333333333,7.45,1.74,0.81,1,0.81,7.45,1.74,7.54,1.67,0.83,0.83,7.54,1.67,54,0,2.15,7,1.69,SEC
6,5,3,921693,2012-05-06,"TUSCALOOSA, Ala.",3659,0,Alabama,2012,7,Florida,5.833333333333333,3,9.26,2.76,0.89,1,0.89,9.26,2.76,9.33,2.75,0.88,0.88,9.33,2.75,53,1,1.15,7,2.16,SEC
7,2,3,921720,2012-05-06,"Oxford, Miss.",274,1,South Carolina,2012,7,Ole Miss,2,3,5.43,5.81,0.4,1,0.4,5.43,5.81,5.5,5.86,0.41,0.41,5.5,5.86,50,1,5.08,7,4.64,SEC
7,3,2,921720,2012-05-06,"Oxford, Miss.",274,0,Ole Miss,2012,7,South Carolina,3,2,4.66,6.47,0.37,1,0.37,4.66,6.47,4.7,6.56,0.36,0.36,4.7,6.56,51,1,4.45,7,3.31,SEC
7,1,2,921703,2012-05-06,"Auburn, Ala.",555,1,Mississippi St.,2012,6,Auburn,1,2.3333333333333335,5.37,3.78,0.6,1,0.6,5.37,3.78,5.45,3.81,0.62,0.62,5.45,3.81,53,1,1.94,7,2.48,SEC
6,2,1,921703,2012-05-06,"Auburn, Ala.",555,0,Auburn,2012,7,Mississippi St.,2.3333333333333335,1,4.69,2.67,0.62,1,0.62,4.69,2.67,4.74,2.7,0.62,0.62,4.74,2.7,53,1,2.89,7,4.9,SEC
7,5,8,921826,2012-05-07,"Bronx, N.Y.",937,1,Alabama,2012,6,Fordham,5,9.333333333333334,9.19,2.88,0.87,1,0.87,9.19,2.88,9.26,2.76,0.89,0.89,9.26,2.76,54,0,2.4,8,1.72,Atlantic 10
7,0,1,921961,2012-05-10,"Tuscaloosa, Ala.",2218,1,LSU,2012,6,Florida,0,1.1666666666666667,4.19,2.42,0.61,1,0.61,4.19,2.42,4.27,2.45,0.62,0.62,4.27,2.45,56,1,1.15,11,2.16,SEC
6,1,0,921961,2012-05-10,"Tuscaloosa, Ala.",2218,0,Florida,2012,7,LSU,1.1666666666666667,0,7.34,1.71,0.82,1,0.82,7.34,1.71,7.45,1.74,0.81,0.81,7.45,1.74,55,1,1.62,11,2.21,SEC
7,4,6,921963,2012-05-10,"Tuscaloosa, Ala.",0,1,Kentucky,2012,6,Georgia,4,7,3.99,4.39,0.51,1,0.51,3.99,4.39,3.99,4.34,0.52,0.52,3.99,4.34,57,1,1.79,11,2.19,SEC
6,6,4,921963,2012-05-10,"Tuscaloosa, Ala.",0,0,Georgia,2012,7,Kentucky,7,4,6.27,2.22,0.75,1,0.75,6.27,2.22,6.25,2.19,0.74,0.74,6.25,2.19,55,1,3.08,11,2.41,SEC
7,2,5,921881,2012-05-10,"Tuscaloosa, Ala.",2691,1,Mississippi St.,2012,6,Alabama,2,5.833333333333333,5.3,3.82,0.59,1,0.59,5.3,3.82,5.37,3.78,0.6,0.6,5.37,3.78,54,0,2.15,11,1.69,SEC
6,5,2,921881,2012-05-10,"Tuscaloosa, Ala.",2691,0,Alabama,2012,7,Mississippi St.,5.833333333333333,2,9.12,2.86,0.87,1,0.87,9.12,2.86,9.19,2.88,0.87,0.87,9.19,2.88,55,1,2.89,11,4.9,SEC
7,1,2,921962,2012-05-10,"Tuscaloosa, Ala.",0,1,Auburn,2012,6,Tennessee,1,2.3333333333333335,4.62,2.66,0.61,1,0.61,4.62,2.66,4.69,2.67,0.62,0.62,4.69,2.67,54,1,1.65,11,1.86,SEC
6,2,1,921962,2012-05-10,"Tuscaloosa, Ala.",0,0,Tennessee,2012,7,Auburn,2.3333333333333335,1,6.29,1.65,0.84,1,0.84,6.29,1.65,6.36,1.66,0.83,0.83,6.36,1.66,55,1,1.94,11,2.48,SEC
8,2,1,922125,2012-05-11,"Tuscaloosa, Ala.",0,1,Florida,2012,8,Tennessee,1.75,0.875,7.24,1.7,0.82,1,0.82,7.24,1.7,7.34,1.71,0.82,0.82,7.34,1.71,56,1,1.65,12,1.86,SEC
8,1,2,922125,2012-05-11,"Tuscaloosa, Ala.",0,0,Tennessee,2012,8,Florida,0.875,1.75,6.19,1.65,0.82,1,0.82,6.19,1.65,6.29,1.65,0.84,0.84,6.29,1.65,56,1,1.15,12,2.16,SEC
7,0,1,922025,2012-05-11,"Tuscaloosa, Ala.",2589,1,Georgia,2012,6,Alabama,0,1.1666666666666667,6.15,2.2,0.73,1,0.73,6.15,2.2,6.27,2.22,0.75,0.75,6.27,2.22,56,0,2.15,12,1.69,SEC
6,1,0,922025,2012-05-11,"Tuscaloosa, Ala.",2589,0,Alabama,2012,7,Georgia,1.1666666666666667,0,8.98,2.81,0.88,1,0.88,8.98,2.81,9.12,2.86,0.87,0.87,9.12,2.86,56,1,1.79,12,2.19,SEC
5,1,10,922170,2012-05-12,"Tuscaloosa, Ala.",2672,1,Florida,2012,4,Alabama,1.4,17.5,7.14,1.97,0.81,1,0.81,7.14,1.97,7.24,1.7,0.82,0.82,7.24,1.7,57,0,2.15,13,1.69,SEC
4,10,1,922170,2012-05-12,"Tuscaloosa, Ala.",2672,0,Alabama,2012,5,Florida,17.5,1.4,9.13,2.79,0.88,1,0.88,9.13,2.79,8.98,2.81,0.88,0.88,8.98,2.81,57,1,1.15,13,2.16,SEC
9,3,4,922355,2012-05-17,"Eugene, Ore.",0,1,Mississippi St.,2012,9,BYU,2.3333333333333335,3.111111111111111,5.25,3.8,0.58,1,0.58,5.25,3.8,5.3,3.82,0.59,0.59,5.3,3.82,55,0,2.69,18,2.33,Mountain West
7,0,1,922360,2012-05-18,"Knoxville, Tenn.",1598,0,Tennessee,2012,7,Miami (OH),0,1,6.08,1.64,0.81,1,0.81,6.08,1.64,6.19,1.65,0.82,0.82,6.19,1.65,57,0,1.77,19,1.93,MAC
7,1,2,922364,2012-05-18,"Gainesville, Fla.",1345,0,Florida,2012,7,FGCU,1,2,7.03,1.97,0.79,1,0.79,7.03,1.97,7.14,1.97,0.81,0.81,7.14,1.97,58,0,2.13,19,NA,NA
6,5,1,922369,2012-05-18,"Tuscaloosa, Ala.",2060,0,Alabama,2012,7,UT Martin,5.833333333333333,1,9.08,2.76,0.88,1,0.88,9.08,2.76,9.13,2.79,0.88,0.88,9.13,2.79,58,0,2.73,19,2.95,OVC
4,13,3,922378,2012-05-18,"Athens, Ga.",533,0,Georgia,2012,5,Coastal Carolina,22.75,4.2,6.45,2.24,0.74,1,0.74,6.45,2.24,6.15,2.2,0.73,0.73,6.15,2.2,57,0,2.07,19,3.47,Big South
7,0,2,922383,2012-05-18,"Eugene, Ore.",737,1,Mississippi St.,2012,6,Portland St.,0,2.3333333333333335,5.16,3.78,0.57,1,0.57,5.16,3.78,5.25,3.8,0.58,0.58,5.25,3.8,56,0,2.54,19,2.06,Pacific Coast Softball
7,1,0,922381,2012-05-18,"College Station, TX",1265,0,LSU,2012,7,Texas St.,1,0,4.14,2.38,0.61,1,0.61,4.14,2.38,4.19,2.42,0.61,0.61,4.19,2.42,57,0,1.98,19,2.59,Southland
7,2,3,922394,2012-05-18,"Louisville, Ky.",1645,1,Kentucky,2012,7,Michigan,2,3,3.96,4.36,0.5,1,0.5,3.96,4.36,3.99,4.39,0.51,0.51,3.99,4.39,58,1,1.87,19,1.69,Big Ten
7,1,2,922379,2012-05-18,"Austin, Texas",826,0,Auburn,2012,7,Houston,1,2,4.56,2.65,0.6,1,0.6,4.56,2.65,4.62,2.66,0.61,0.61,4.62,2.66,55,0,2.91,19,1.35,C-USA
6,3,2,922380,2012-05-18,"Berkeley, Calif.",0,0,Arkansas,2012,7,Boston U.,3.5,2,4.89,4.28,0.53,1,0.53,4.89,4.28,4.92,4.33,0.52,0.52,4.92,4.33,51,0,1.76,19,2.3,America East
6,8,0,922412,2012-05-19,"Knoxville, Tenn.",1627,1,Tennessee,2012,6,Miami (OH),9.333333333333334,0,6.14,1.61,0.81,1,0.81,6.14,1.61,6.08,1.64,0.81,0.81,6.08,1.64,58,0,1.77,20,1.93,MAC
7,6,2,922413,2012-05-19,"Gainesville, Fla.",1419,1,Florida,2012,7,FGCU,6,2,7.01,1.98,0.8,1,0.8,7.01,1.98,7.03,1.97,0.79,0.79,7.03,1.97,59,0,2.13,20,NA,NA
7,2,3,922416,2012-05-19,"Louisville, Ky.",3124,0,Kentucky,2012,7,Louisville,2,3,3.92,4.34,0.49,1,0.49,3.92,4.34,3.96,4.36,0.5,0.5,3.96,4.36,59,0,1.2,20,2.59,AAC
7,3,2,922420,2012-05-19,"Berkeley, Calif.",1064,1,Arkansas,2012,7,California,3,2,4.86,4.24,0.54,1,0.54,4.86,4.24,4.89,4.28,0.53,0.53,4.89,4.28,52,1,1.25,20,1.7,Pac-12
7,7,1,922423,2012-05-19,"Gainesville, Fla.",0,1,Florida,2012,7,UCF,7,1,7.01,1.96,0.8,1,0.8,7.01,1.96,7.01,1.98,0.8,0.8,7.01,1.98,60,0,1.48,20,3.41,C-USA
7,5,4,922442,2012-05-19,"Louisville, Ky.",0,1,Kentucky,2012,7,Valparaiso,5,4,3.94,4.33,0.5,1,0.5,3.94,4.33,3.92,4.34,0.49,0.49,3.92,4.34,60,0,2.76,20,3.13,Horizon
7,1,6,922408,2012-05-19,"Austin, Texas",882,1,Auburn,2012,6,Texas,1,7,4.49,2.73,0.59,1,0.59,4.49,2.73,4.56,2.65,0.6,0.6,4.56,2.65,56,1,2.27,20,1.36,Big 12
5,8,0,922411,2012-05-19,"Knoxville, Tenn.",1568,1,Tennessee,2012,5,UAB,11.2,0,6.22,1.58,0.81,1,0.81,6.22,1.58,6.14,1.61,0.81,0.81,6.14,1.61,59,0,2.13,20,1.82,C-USA
7,5,2,922414,2012-05-19,"Tuscaloosa, Ala.",2040,1,Alabama,2012,7,South Alabama,5,2,9.01,2.74,0.88,1,0.88,9.01,2.74,9.08,2.76,0.88,0.88,9.08,2.76,59,0,1.89,20,2.7,Sun Belt
7,2,0,922417,2012-05-19,"College Station, TX",1336,1,LSU,2012,7,Texas A&M,2,0,4.1,2.34,0.62,1,0.62,4.1,2.34,4.14,2.38,0.61,0.61,4.14,2.38,58,1,2.6,20,1.95,Big 12
7,0,2,922417,2012-05-19,"College Station, TX",1336,0,Texas A&M,2012,7,LSU,0,2,2,4.5,0,1,0,2,4.5,4,7,0,0,4,7,2,1,1.62,20,2.21,SEC
7,3,2,922427,2012-05-19,"Athens, Ga.",0,1,Georgia,2012,7,North Carolina,3,2,6.39,2.23,0.74,1,0.74,6.39,2.23,6.45,2.24,0.74,0.74,6.45,2.24,58,0,2.22,20,2.48,ACC
7,1,2,922469,2012-05-20,"College Station, TX",1294,1,Texas A&M,2012,6,LSU,1,2.3333333333333335,1.67,3.78,0,1,0,1.67,3.78,2,4.5,0,0,2,4.5,3,1,1.62,21,2.21,SEC
6,2,1,922469,2012-05-20,"College Station, TX",1294,0,LSU,2012,7,Texas A&M,2.3333333333333335,1,4.07,2.32,0.63,1,0.63,4.07,2.32,4.1,2.34,0.62,0.62,4.1,2.34,59,1,2.6,21,1.95,Big 12
6,2,1,922457,2012-05-20,"Knoxville, TN",1718,0,Tennessee,2012,7,Virginia Tech,2.3333333333333335,1,6.16,1.57,0.82,1,0.82,6.16,1.57,6.22,1.58,0.81,0.81,6.22,1.58,60,1,2.46,21,2.98,ACC
7,0,1,922464,2012-05-20,"Gainesville, Fla.",1193,0,Florida,2012,7,South Fla.,0,1,6.9,1.94,0.79,1,0.79,6.9,1.94,7.01,1.96,0.8,0.8,7.01,1.96,61,0,1.12,21,2.46,AAC
6,2,1,922465,2012-05-20,"Athens, Ga.",513,0,Georgia,2012,7,North Carolina,2.3333333333333335,1,6.32,2.21,0.75,1,0.75,6.32,2.21,6.39,2.23,0.74,0.74,6.39,2.23,59,0,2.22,21,2.48,ACC
7,0,7,922470,2012-05-20,"Berkeley, Calif.",1028,1,Arkansas,2012,6,California,0,8.166666666666666,4.76,4.31,0.53,1,0.53,4.76,4.31,4.86,4.24,0.54,0.54,4.86,4.24,53,1,1.25,21,1.7,Pac-12
6,6,0,922468,2012-05-20,"Tuscaloosa, Ala.",2093,0,Alabama,2012,7,South Alabama,7,0,8.97,2.7,0.88,1,0.88,8.97,2.7,9.01,2.74,0.88,0.88,9.01,2.74,60,0,1.89,21,2.7,Sun Belt
7,10,2,2163901,2012-05-20,"Knoxville, Tenn.",1718,1,Tennessee,2012,7,Virginia Tech,10,2,6.22,1.58,0.82,1,0.82,6.22,1.58,6.16,1.57,0.82,0.82,6.16,1.57,61,1,2.46,21,2.98,ACC
6,4,1,922486,2012-05-24,"TUSCALOOSA, Ala.",2475,0,Alabama,2012,7,Michigan,4.666666666666667,1,8.9,2.67,0.89,1,0.89,8.9,2.67,8.97,2.7,0.88,0.88,8.97,2.7,61,1,1.87,25,1.69,Big Ten
7,4,3,922488,2012-05-25,"TUSCALOOSA, Ala.",2557,1,Alabama,2012,7,Michigan,4,3,8.82,2.68,0.89,1,0.89,8.82,2.68,8.9,2.67,0.89,0.89,8.9,2.67,62,1,1.87,26,1.69,Big Ten
7,6,1,922496,2012-05-26,"Columbia, Mo.",2253,1,LSU,2012,7,Missouri,6,1,4.1,2.3,0.63,1,0.63,4.1,2.3,4.07,2.32,0.63,0.63,4.07,2.32,60,1,1.33,27,1.4,Big 12
7,1,6,922496,2012-05-26,"Columbia, Mo.",2253,0,Missouri,2012,7,LSU,1,6,2.5,3,0.5,1,0.5,2.5,3,4,0,1,1,4,0,2,1,1.62,27,2.21,SEC
7,2,3,922495,2012-05-26,"Knoxville, Tenn.",1822,1,Georgia,2012,6,Tennessee,2,3.5,6.25,2.24,0.73,1,0.73,6.25,2.24,6.32,2.21,0.75,0.75,6.32,2.21,60,1,1.65,27,1.86,SEC
6,3,2,922495,2012-05-26,"Knoxville, Tenn.",1822,0,Tennessee,2012,7,Georgia,3.5,2,6.18,1.59,0.82,1,0.82,6.18,1.59,6.22,1.58,0.82,0.82,6.22,1.58,62,1,1.79,27,2.19,SEC
